,index,text,key_phrase,label,DocumentSimilarity,MMRScore,sentence
308,316,Right ventricular thrombus in an equine patient: a case report  .  … The objective of this case report is to discuss the hypercoagulative state that occurs in endotoxemic equine colic patients. …,Right ventricular thrombus,Disease_or_Syndrome,0.5268262097795857,0.15804786921413352,0
309,317, 16 Colic Surgery  .  Abdominal surgery is used for the diagnosis and treatment of horses with signs of acute or chronic intermittent colic. The decision to pursue exploratory surgery is based on clinical signs…,Abdominal surgery,Therapeutic_or_Preventive_Procedure,0.6417923101414981,0.19253770069320994,1
310,318,"Trends in the management of horses referred for evaluation of colic: 2004–2017  .  The financial crisis of 2008 had effects on veterinary practice, with falling turnovers associated with reluctance of owners to spend money on veterinary care. There were anecdotal …",horses,Mammal,0.35066371293263515,0.10519911806002775,0
311,319, Equine colic–to refer or not to refer?  .  … THE differentiation between cases of equine colic that can be treated medically and those that require surgery is a dilemma that worries even experienced equine veterinary surgeons. …,veterinary surgeons,Professional_or_Occupational_Group,0.4641608397310603,0.1392482574525465,1
312,320,Patient signalement and history  .  … Table 1.2 Pertinent questions to be asked of the owner/caregiver for the equine colic patient… (2001) Factors associated with Salmonella shedding among equine colic patients at a …,Salmonella,Prokaryote,0.46660904603988024,0.13998271937437737,1
313,321, Abortion due to equine rhinopneumonitis  .  ,rhinopneumonitis,Disease_or_Syndrome,0.6404814715992847,0.19214444911491954,0
314,322,Diagnosis of colic  .  … Equine colic is the most common type of emergency seen by first-opinion veterinary … The Nottingham Equine Colic Project has been collaborating with veterinary professionals to …,veterinary professionals,Professional_or_Occupational_Group,0.488618741624698,0.1465856283121987,1
315,323, Studies on Metabolic Disturbances and Other Postoperative Complications Following Equine Colic Surgery  .  ,Complications,Pathologic_Function,0.614283924305796,0.18428518461457383,0
316,324,"Differential diagnosis of equine cestodosis based on E/S and somatic Anoplocephala perfoliata and Anoplocephala magna antigens  .  … The tapeworm responsible for equine colic, Anoplocephala perfoliata, is considered the most common intestinal tapeworm of horses worldwide. However, there is evidence that …",intestinal tapeworm,Eukaryote,0.6953253916442758,0.20859762578220734,1
317,325,The effects of a novel anti‐inflammatory compound (AHI‐805) on cyclooxygenase enzymes and the recovery of ischaemia injured equine jejunum ex vivo  .  … treatment of equine colic despite evidence of inhibited recovery of mucosal barrier function following small intestinal ischaemic injury. This study aimed to characterise an alternative …,small intestinal ischaemic injury,Injury_or_Poisoning,0.6802706837889787,0.2040812132461521,1
318,326,"New perspectives in postoperative complications after abdominal surgery  .  … Abdominal ultrasonography in the equine colic patient: a validation of the technique. Presented at the 17th Annual Scientific Meeting, European College of Veterinary Surgeons. Basel, …",European College of Veterinary Surgeons,Organization,0.7516804722621352,0.22550415063937007,2
319,327,"Impact of colic surgery on return to function in racing Thoroughbreds: 59 cases (1996–2009)  .  Objective —To determine the effect of colic surgery on return to function in Thoroughbred racehorses, identify clinical variables associated with successful return to racing, and compare …",racing Thoroughbreds,Population_Group,0.5655460841805081,0.1696638319959871,0
320,328,Antithrombin III activity in horses with colic: an analysis of 46 cases  .  … Abnormalities in coagulation parameters in clinical cases of equine colic (Meyers et a1 1982; Moms and Beech 1983; Gerhards 1983; Johnstone and Blackwell 1984) and in …,Antithrombin III,"Amino_Acid,_Peptide,_or_Protein",0.5686946911440206,0.17060841412257519,0
321,329,Clinico-biochemical prognostic markers in equines with surgical and non-surgical colic  .  … Hospital incidence of equine colic was 31.86 percent (29/91). Age wise highest rate of colic was observed in adult equines of 6-10 years age (54.17 percent) with more prevalence in …,Hospital incidence,Quantitative_Concept,0.4583789028229176,0.1375136763111776,1
322,330,Appraisal of the Current Evidence for Diagnostic Tests That Differentiate Medical and Surgical Colic  .  … ) using search terms relating to equine colic. Publications were assessed against inclusion … Results: The primary search identified 5508 publications relating to equine colic; 976 related …,publications,Manufactured_Object,0.3100484785958308,0.09301454727481512,3
323,331,"Comparison of age, sex, breed, history and management in 229 horses with colic  .  … PREVIOUS studies evaluated the incidence of diseases causing equine colic (Tennant, Wheat and Meagher 1973) relating to history and geographical location (Sembrat 1975; …",diseases,Disease_or_Syndrome,0.4355495746809061,0.13066487759642736,1
324,332,"Standing flank laparotomy for colic: 37 cases  .  … In all cases, the horse owners were informed that ventral midline laparotomy is the standard of care for equine colic. Standing flank laparotomy was offered when laparotomy was …",flank laparotomy,Therapeutic_or_Preventive_Procedure,0.4362096267654476,0.13086289322965824,0
325,333," The horse professional guide to colic.  .  … Abstract : This book aims to help horse owners understand various causes of equine coliccolicSubject Category: Diseases, Disorders, and Symptoms …",horse professional,Professional_or_Occupational_Group,0.5179303703117675,0.1553791172677414,0
326,334,Antibody titres to core lipopolysaccharides in horses with gastrointestinal disorders which cause colic  .  Serum immunoglobulin (Ig) titres to core lipopolysaccharide (LPS) were determined in 102 horses admitted to a university referral hospital during a 12‐month period for evaluation of …,Serum immunoglobulin (Ig) titres,Laboratory_Procedure,0.5992346609848686,0.1797704054388944,1
327,335,"Sand colic: A retrospective study of 6 cases  .  … Intestinal mucosal inflammation and irritation exists in almost, every equine colic case (Mair … is the main reason of pain during an episode of equine colic (Sanchez 2018).In our study 2 …",Intestinal mucosal inflammation,Pathologic_Function,0.6445603916364522,0.1933681251746943,1
328,336,"A topographic anatomical study of the equine epiploic foramen and comparison with laparoscopic visualisation  .  … The epiploic foramen is an important structure in aetiology of equine colic because of the high prevalence of intestinal epiploic foramen entrapment (EFE) 1, 2. The lack of …",intestinal epiploic foramen entrapment,Disease_or_Syndrome,0.7976715708478864,0.23930148076335206,1
329,337,"The safety, tolerability and efficacy of probiotic bacteria for equine use  .  Probiotic bacteria are used widely as nutritional supplements and treatment interventions in the management of livestock and companion animals. The aim of this review is to …",probiotic bacteria,Prokaryote,0.5647965661322883,0.16943897657258625,0
330,338,"Comparative Therapeutic Study on Combined Herbal Therapy in Equine Impactive Colic  .  … Equine colic, one of the deadliest diseases a horse suffers, is a difficult task to establish its cause and is a challenge for field veterinary practitioners. An abdominal pain disorder of …",abdominal pain disorder,Disease_or_Syndrome,0.5989379389635257,0.17968138882895432,2
331,339,"Examination of the equine patient with gastrointestinal emergency  .  … White N: Review of risk factors for equine colic: How much do we know? In Proceedings of the 39th Annual Convention of the American Association of Equine Practitioners, San Antonio…",gastrointestinal emergency,Health_Care_Activity,0.5255272699890859,0.15765818726149902,0
332,340,Objective radiographic assessment of abdominal sand accumulation in horses  .  … Gastrointestinal sand accumulation is a common cause of equine colic. Subjective assessment of sand accumulation on abdominal radiographs has been used as a diagnostic aid; …,Gastrointestinal sand,Substance,0.5714250875835909,0.17142753308699515,1
